app,teks,rating,sentimen
id.dana,Aplikasi nya sih Oke..... cuma Update an Aplikasi DANA sekarang Notifikasi nya ngagetin..... walaupun cuma Bunyi Not sekali tapi bikin Kaget..... di mohon perbaiki Notifikasi nya ya .....,5,Positif
id.dana,josss,5,Positif
id.dana,bagus dan aman apk ini,5,Positif
id.dana,sangat membantu,1,Negatif
id.dana,sangat bsik,5,Positif
id.dana,cepat,5,Positif
id.dana,sangat mebantu,5,Positif
id.dana,bagus banget aplikasi nya..,5,Positif
id.dana,"buat kalian yg belum tau setiap ada update di apk ini gw saranin jangan pernah di update karna setiap kali kalian update pasti akan ada masalah pada apk ny sperti gk bisa kirim uang,gk bisa scan Qris dll.semakin sering kalian update maka akan semakin buruk kualiatas apk nya.dn gw udh ngalamin itu sendiri",1,Negatif
id.dana,"top top,👉🏻",5,Positif
id.dana,Aplikasi tdk bs dibuka,2,Negatif
id.dana,sangat memuaskan 👍,5,Positif
id.dana,mantep per lindungan ny,5,Positif
id.dana,dana cicil saya ko ngga ada yaa,4,Positif
id.dana,semakin kesini semakin gak guna ini apk... uninstall ganti sebelah,1,Negatif
id.dana,bagus,5,Positif
id.dana,"semakin kesini buat scan dari foto ngelag dan mental, ahirnya gagal teruss, makin buruk aja ini dana",2,Negatif
id.dana,sangat bagus,5,Positif
id.dana,"tumben dananya cair cpt cuma 2 jam. jam 7 malem transaksi, jam 9 udah bisa ditarik. pertahankan/percepat lagi.",5,Positif
id.dana,ya begitulah,5,Positif
id.dana,"Tolong ya Dana aku udah mempercayaimu, tolong jangan ada drama drama saldo kepotong okee Dana🙏🏾🥰",5,Positif
id.dana,mau tarik tunai error mulu😑,1,Negatif
id.dana,sangat baik,5,Positif
id.dana,Bagus sekali,5,Positif
id.dana,suka,4,Positif
id.dana,sangat baik,5,Positif
id.dana,sangat baik,5,Positif
id.dana,"Kualitas kemanan buruk dan tidak ada tanggung jawab. Tidak tercantumnya nominal dan kode keamanan saat transaksi, sehingga merugikan saya sebagai pengguna aplikasi dana !",1,Negatif
id.dana,APLIKASI TERBAIK SEJAUH INI UNTUK EWALLET REKOMENDASI BINTANG 5👍,5,Positif
id.dana,sangat tidak puas sudah 4 bulan dana cicil saya masi tidk dapat di pakai atau tidak tersedia hubungi diana pun tidak ada bantuan alias tidak nyambung apk bodong,1,Negatif
id.dana,sangat membantu menggunakan aplikasi ini.mudah dan terjamin,4,Positif
id.dana,sangat membantu,5,Positif
id.dana,dengan dana bisa dengan mudah bertransaksi,5,Positif
id.dana,ok,5,Positif
id.dana,Sungguh membantu sekali dalam berbagai aktifitas. Terimakasih atas dedikasi dan pelayanan yang di berikan Dana kepada saya membuat semua urusan saya jadi mudah.,5,Positif
id.dana,bagus..👍,5,Positif
id.dana,mantaap lah aplikasi nya,5,Positif
id.dana,terbaik,5,Positif
id.dana,"Aplikasinya baik, akses cepat, saya harap aplikasinya aman dan terpercaya",4,Positif
id.dana,baik selalu,5,Positif
id.dana,lebih gampang buat ngirim uang,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,semakin Kesini Aplikasi Semakin Berat,3,Netral
id.dana,"asu ini kenapa selalu mau buat dana premium udah upload foto,terus loading malah keluar gini aja terus bosen sama dana nih lama""🤮",1,Negatif
id.dana,siep aplikasinya,5,Positif
id.dana,"jelek banget bayar tagihan sebelum jatuh tempo sudah di lunasi semua, malah gk bisa di pake lagi limit, padahal limitnya sudah kembali",1,Negatif
id.dana,aplikasi bagus tapi fitus dana cicil saya tidak tersedia Mulu gak bisa di gunakan sama sekali,1,Negatif
id.dana,baik,5,Positif
id.dana,bagus,5,Positif
id.dana,"sampah aplikasi sampah, vermuk susah udh jelas banget di coba di 3 hape masih sama, emang aplikasi paling sampah cuhh najis",1,Negatif
id.dana,terbaik dan cepat,5,Positif
id.dana,mantap,5,Positif
id.dana,aplikasi paling jelek,1,Negatif
id.dana,sangat baik,5,Positif
id.dana,aplikasi nya sagat membantu,5,Positif
id.dana,Memudahkan transaksi di Kedai saya,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,"makin di update makin jlek, DANA jadi lemot, tlg prbaiki, trimaksi !!!",1,Negatif
id.dana,"Sampai sekarang Tidak ada kejelasandan tidak ada penanganan mengenai DANA INSTAN yang tidak dapat di tarik, Semakin mengecewakan",5,Positif
id.dana,"Pesan untuk CS DANA: ""Halo tim Customer Care DANA, saya ingin melaporkan kendala pada akun DANA saya. Aplikasi saya terus-menerus muncul tulisan 'Refreshing...' dan tidak bisa diperbarui saldonya. Saya sudah mencoba langkah-langkah berikut namun tetap gagal: * Cek koneksi internet (Wi-Fi & Data Seluler). * Paksa berhenti (Force Stop) & Hapus Cache. * Update aplikasi ke versi terbaru. * Pastikan pengaturan jam di HP sudah otomatis. Mohon bantuannya untuk mengecek apakah ada kendala pada akun",5,Positif
id.dana,dana sangat membantu transfer ke bank mana saja memang bagus sekali,5,Positif
id.dana,ini serius saya make dana cicil cuma 60 ribu. dan saya di suruh balikinya 177.396 ribu ? gak ngotak sihh,1,Negatif
id.dana,bagus,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,jos,5,Positif
id.dana,mantap,5,Positif
id.dana,ko apk nya kalo 2 hri g di buka slalu plasback trs ya knp nih apk Dana???? jdi kalo mau tf pke kiris harus download dlu. kan jdi ribet,5,Positif
id.dana,"aplikasi dana sangat bagus n membantu banget dlm urusan bertransaksi.dana cicil sy juga dh aktif wlpun limit dikit tp trimz bnget n sy juga mohon bntuanya tuk aktifin fitur dana instan di akun dana sy,,,,🙏🙏🙏",5,Positif
id.dana,masih ajak gak mau kebuka udah berapa berapa hari udah lebih satu minggu masih ajak sama aplikasi dana bikin sakit hati mukin kalo gak ada saldonya aku gak akan hiro kanlagi uda mau 48 jm masi gak bisa aplikasi ini bikin rugi😡😡😡,1,Negatif
id.dana,Maaf nanya admin sekarang sudah ada potongankah admin?? meski sama dana to dana? soalnya temen mengira saya yang kurangi kiriman nya. Mohon dijawab🙏🙏 karena mau dikasih tau ketemen2 oke thanks,5,Positif
id.dana,mantapppp,5,Positif
id.dana,Kenapa no. dana gak bisa di ganti? tiap mau ganti koneksi buruk? padahal ada itu sinyal 4G. terjadi kesalahan coba lagi.. itu gmna sih?,1,Negatif
id.dana,saya suka pake dna,5,Positif
id.dana,mantap,5,Positif
id.dana,setelela di updet jadi eror sering kluar trus login ngk masuk masuk paya,4,Positif
id.dana,apk gk jelas . akun sudah lebih dri premium. dana cicil ataupun fitur lainnya gk perna ada,1,Negatif
id.dana,sangat bagus,5,Positif
id.dana,sangat mudah untuk bertransaksi dan bagus di gunakan untuk kebutuhan mendesak,5,Positif
id.dana,sukses selalu,5,Positif
id.dana,"masa fitur dana cicil saya tidak muncul,padahal aktif buat transaski di akun dana",2,Negatif
id.dana,"aneh dana sekarang, bisa bisanya makan 60% penggunaan baterai.. bikin hp posisi idle jadi lebih boros, aplikasi lain aja cuma 5-20%. setelah hapus jadi kerasa mendingan",1,Negatif
id.dana,"gampang dan mudah menjalankn transaksinya,tidak ribet gitu",5,Positif
id.dana,"transaksi saya pending udah dua hari g ada respon dr cs lewat pengadua Diana g ada kejelasan cuman ""laporan ada sedang kami peroses""",1,Negatif
id.dana,sangat puas,5,Positif
id.dana,bagus,5,Positif
id.dana,"kenapa suka ada notif pakai rekan dana, setiap mau d pake selalu sistem lagi sibuk",3,Netral
id.dana,oke mantap,5,Positif
id.dana,sy suka aplikasi ini,5,Positif
id.dana,lebih mudah & simpel bertransaksi,5,Positif
id.dana,keren,5,Positif
id.dana,gatau kenapa sering bgt gabisa menikmati layanan di dana😢,3,Netral
id.dana,"sudah lama pakai aplikasi dana baru kali ini saya kecewa di kasih limit dana instan awalnya saja bisa di cairkan ke dua kalinya tidak bisa di cairkan belum pernah telat juga aneh,minta costumer service jawaban nya gak jelas GK ada jawaban, aplikasi dana sudah gak jelas keluhan2 gak ada bisa bantu",1,Negatif
id.dana,"Mau cetak QR di Dana Bisnis ada tulisan ""Qris belum bisa dicetak"" kenapa ya? padahal udah aktivasi berhasil loh",1,Negatif
id.dana,bagus,5,Positif
id.dana,"makin di updet makin nyusahin, stiap transaksi barcod selalu keluar aplikasi",1,Negatif
id.dana,saya suka dana,5,Positif
id.dana,maaf ini gimana saya dari tadi siang buka aplikasi dana keluar terus ..kacau kali bah,2,Negatif
id.dana,sangat bermanfaat sekali,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,orang mau transaksi ga bisa bisa gimana ini dana dari kapan itu ko ga bisa,1,Negatif
id.dana,cukup bagus,4,Positif
id.dana,"Dana memang luar biasa, memudahkan transaksi untuk nasabah, sukses untuk Dana👍",5,Positif
id.dana,pergantian dana premium di nomor baru,5,Positif
id.dana,gercep pol,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,"untuk transaksi Sangat Cepat. penyimpanan saldo aman. minesnya Fitur-fitur terbaru tidak semua di tampilkan di masing"" akun pengguna",4,Positif
id.dana,ke napa sih dana makin susah bukaknya. selalu aja app keluar sendiri..,1,Negatif
id.dana,ok,5,Positif
id.dana,sangat bagus,4,Positif
id.dana,sangat bagus 👍😎,5,Positif
id.dana,gut,5,Positif
id.dana,Dapat membantu orang yg tdk mempunyai tabungan /kartu bank,5,Positif
id.dana,cara daftar nya gmn🗿,4,Positif
id.dana,bagus,5,Positif
id.dana,fitur dana cicil nya ngak muncul2,5,Positif
id.dana,mantap,5,Positif
id.dana,makin kesisini makin susah di pakek,2,Negatif
id.dana,"aplikasi ga jelas, voucher ga bisa digunain",1,Negatif
id.dana,bagus,5,Positif
id.dana,terimakaih DANA aplikasi yg sangant bermanfaat dan membantu,5,Positif
id.dana,mantap,5,Positif
id.dana,cukup membantu terimakasih🙏,5,Positif
id.dana,Ok,5,Positif
id.dana,mantapla,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,"tolong dong min, masa limit dana cicil saya jadi tidak dapat digunakan kembali, padahal semua utang cicilan sudah lunas semuanya..kalau memang tidak bermanfaat mendingan fitur dana cicilnya di tiadakan saja min biar tidak merusak pemandangan, udah saya Hapus dana ga bakal saya pakai lagi 👎",1,Negatif
id.dana,sangat membantu dalam hal transaksi..,5,Positif
id.dana,puas,5,Positif
id.dana,"ini dana kenapa ya dari kemarin saya mau login susah terus, masalah jaringan pdhl jaringan bagus² aja, dari kartu sm wifi aman aja. mslhnya saya lagi butuh saldo, dan di nomor saya masih kecantol saldo dana yang lumayan",1,Negatif
id.dana,DANA sangat membatu saya,5,Positif
id.dana,saldo terpotong secara otomatis tampa melakukan transaksi apapun!,1,Negatif
id.dana,ko pnya sya ga ada dana cicil nyah,1,Negatif
id.dana,sangat membantu,5,Positif
id.dana,akun saya di tangguhkan tanpa alasan yang jelas ketika cht diana keputusan tidak dapat di ubah dasar apk gaje,1,Negatif
id.dana,Ngga bisa dibuka,5,Positif
id.dana,Ini Aplikasi Kenapa Dah Masalah Jaringa Terus Asu Uang Gua Gimana Ini Asu Lah,5,Positif
id.dana,nicee,5,Positif
id.dana,Kerennnn,5,Positif
id.dana,ok,5,Positif
id.dana,NICE BGT 😁,5,Positif
id.dana,sering saya ugrebe tapi tak pernah ada dana cicil,2,Negatif
id.dana,di apk saya tida ada dana cicilnya di yang lain ko ada,4,Positif
id.dana,tingkatkan lagi kualitasnya,1,Negatif
id.dana,"bagus, mantap",3,Netral
id.dana,apk bagus tpi knpa akun sya tdk ada program dana cicil nya sedikit kecewa,3,Netral
id.dana,selalu membantu dan memudahkan transaksi di mana saja...,5,Positif
id.dana,Sangat baik untuk menabung,5,Positif
id.dana,bgus,5,Positif
id.dana,sangat mudah,5,Positif
id.dana,mengapa akun saya belum terdaftar dana+ ya?padahal sudah verifikasi pas mau transfer alasannya suruh premium terus,4,Positif
id.dana,alhamdulillah dengan adanya aplikasi ini saya merasa sangat terbantu🤗,5,Positif
id.dana,mantapp..cuman takut kalo ngisi bnyak ada hal yg tidak diinginkan,5,Positif
id.dana,bagus,5,Positif
id.dana,aplikasinya sangat bagus karena memudahkan pembayaran secara online.,5,Positif
id.dana,permudah setiap belanja,5,Positif
id.dana,sangat memuaskan,5,Positif
id.dana,tolol,1,Negatif
id.dana,kak mau nanya jika nomer kita sudah kadaluarsa truss gabisa login truss ganti nomer yang gantiin pihak dana nah itu saldonya ikut kepindah apa ga?,4,Positif
id.dana,bagus sekali,5,Positif
id.dana,mohon bantuannya untuk pihak dana tadi saya transfer dari bank lain ke akun dana sayah nomer dana udah bener transaksi berhasil tapi saldo sya ga nambah2 sayh tunggu dari pgi nmype skarang belum ada mohon utk itikad baik nya min bukan hanya sekali sayh begini udah ke 3klii nya,4,Positif
id.dana,cukup berguna,5,Positif
id.dana,baik,5,Positif
id.dana,kenapa di saya ada tulisan koneksi anda padahal wifi saya lancar banget ?,2,Negatif
id.dana,suka,5,Positif
id.dana,"SAYA KASIH BINTANG 1 KARENA AKUN DANA HARUS VERIFIKASI OTP DAN DIMANA NOMBER SAYANG UDAH GAK AKTIF ,DAN ADA SALDO 1 JUTA LEBIH DI DALAMNYA,KALO UDAH NORMAL SAYA KASIG RAITING 5",1,Negatif
id.dana,sangat mudah di gunakan dan praktis,5,Positif
id.dana,sangat membantu dalam hal pembayaran mantaplh pokoknya,5,Positif
id.dana,"T,O,P",5,Positif
id.dana,layanan nya masih tetap bagus terimakasih,5,Positif
id.dana,bagus banget,5,Positif
id.dana,bagus,5,Positif
id.dana,sering kepotong sendiri habis ISi kepotong habis isi kepotong aneh,1,Negatif
id.dana,sangat membantu sekali adanya dana,5,Positif
id.dana,aplikasi nya bagus dan berguna tapi saya ini sudah upgrade ke dana premium tapi ko tetap tidak bisa mengtransfer mengguna kan nomor telepon mohon di perbaiki🙏,5,Positif
id.dana,di buka makin payah...,1,Negatif
id.dana,mantap aplikasi dana cuma kadang suka maintenance riwayat transaksi nya,5,Positif
id.dana,bagus,5,Positif
id.dana,saya sangat nyaman klo pake dana simpel terimakasih aplikasi dana sungguh baik dan amanah,5,Positif
id.dana,aplikasi layan terbaik,4,Positif
id.dana,"beres , ga capek",5,Positif
id.dana,Sangat membantu aplikasi dana melakukan transaksi,5,Positif
id.dana,semoga semakin bagus aplikasi dana nya.,5,Positif
id.dana,dana keren sangat membantu,5,Positif
id.dana,luwar biyasa mtap santer percayaaa😇😇😇👍👍👍,5,Positif
id.dana,belum apa-apa udah nge bug,1,Negatif
id.dana,Mantap,5,Positif
id.dana,good mantab,5,Positif
id.dana,oke,5,Positif
id.dana,bagus tapi tolong keamanan semakin di per kuat,5,Positif
id.dana,"DANA SAYA KE POTONG TIBA TIBA , TIDAK ADA TRANSAKSI APAPUN.... SAYA SUDAH LAPOR TIDAK ADA KEBIJAKAN.. SAYA HAPUS AJA APLIKASI NYA.. GA GUNA AMBIL HAK ORANG LAIN 31k HILANG GA JELAS SUUU",1,Negatif
id.dana,"saya transaksi menggunakan dana lebih dari 5 tahun ,tapi fitur dana cicil ataupun dana instan tidak pernah muncul,saya sangat kecewa dengan dana",1,Negatif
id.dana,baguss,5,Positif
id.dana,"fitur rekan dana, mau masuk nominal nama penerima tidak muncul, tolong di perbaiki ini sudah 2 minggu,",1,Negatif
id.dana,bgus,5,Positif
id.dana,tidak pakai ribet,5,Positif
id.dana,berapa lama pembekuan akun dana alasan keamanan?,5,Positif
id.dana,setelah 1 tahun dana sudah bagus tidak ada paksaan harus verifikasi muka,4,Positif
id.dana,"jelekkkk bat danaaaa saya mau login akun dana diminta masukkin kode otp, katanya sudah dkrim via whatsApp tapi kode otp nya nggk masuk masukkk, sudah 3 hariii nggk ada masukk ke WhatsApp saya kode otp nya udah diulang berkali kali kalau seandainya takut masalah jringan tapi tetap nggk ada masuk sudah diperiksa nomor baik baik takut salah masukin tetap juga nggk masukkk dana nih gimana sihhh, mana gua lagi butuh bangetttt semua uang gua disana anjirrr nggk bisa makan guaaa",1,Negatif
id.dana,bagaimana cara memindahkan akun premium ke akun baru karena akun lama nomor teleponnya hilang dan tidak aktif tolong bimbingannya kak,4,Positif
id.dana,mantap,5,Positif
id.dana,jos,5,Positif
id.dana,"aplikasi tidak bagus, masak pas dana nya gak ada isi gak muncul proteksi, giliran ada isi saldo nya mlh di aktifin proteksi nya ,pingin makan duit nya apa gimana si?",1,Negatif
id.dana,Aplikasi is good,5,Positif
id.dana,mantab,5,Positif
id.dana,bagus baget TF gampang sangat membantu,5,Positif
id.dana,sangat membantu saya,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,susah Verivikasi wajah,3,Netral
id.dana,ok,4,Positif
id.dana,sangat bagus sekali,5,Positif
id.dana,kenapa aplikasinya tidak bisa digunakan,1,Negatif
id.dana,gagal ke premium terus anj,4,Positif
id.dana,saya senang dengan aplikasi dana,5,Positif
id.dana,Dana bagus klu kirim uang.,5,Positif
id.dana,sangat bagus,5,Positif
id.dana,sangat baik,5,Positif
id.dana,"kenapa tidak ada fitur dana cicil di akun saya, padahal transfer perbulan nya selaluu 40 juta",3,Netral
id.dana,Bagus jadi lebih mudah gak perlu ke ATM tanggal merah tetap bisa topupku ya.,5,Positif
id.dana,mantab,5,Positif
id.dana,!!!! JANGAN INSTALL APLIKASI INI !!! SAYA BICARA SERIUS DAN KEJADIAN DI DIRI SAYA JANGAN SAMPAI PIHAK LAIN JUGA MERASAKAN HAL SAMA KALIAN PUNYA SALDO DI DANA TIBA TIBA ADA PIHAK YANG BISA MASUK DAN MENGIRIMKAN UANG SALDO KALIAN LALU KALIAN MELAPORKAN KE CS DAN DITANGGAPI BAHWA KALIAN LAH YANG SENDIRI MENGIRIMKAN NYA DAN SILAHKAN LAPOR KEPOLISI JANGAN MAU INSTALL APLIKASI INI SESAT UANG KALIAN AKAN HILANG TANPA SEBAB,5,Positif
id.dana,Bacot kau dana semua proses prosedur sudah dijalani untuk laporan Kalian hanya jawab bahwa saya lah yang melakukan transaksi hilang nya duit saya secara mendadak Bagi kalian uang segitu tidak seberapa tapi bagi saya kalian akan tanggung uang hilang itu sampai selamanya,1,Negatif
id.dana,ok,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,Bagus,5,Positif
id.dana,"transfer suka ga masuk ke no tujuan, CS nya pun cuman BOT yg gabisa apa apa, gabisa mengerti keluhan nasabah. jangan deh pakai aplikasi ini demi allah",1,Negatif
id.dana,mantap,5,Positif
id.dana,sangat membantu,3,Netral
id.dana,terimakasih,1,Negatif
id.dana,memper mudah,5,Positif
id.dana,mantaab,5,Positif
id.dana,mantap sangat membantu,5,Positif
id.dana,"hai dana kenapa akun dana bisnis saya tidak bisa mencetak qris, saya sudah mendaftar sudah 2 bulan lebih, kenapa saya sering mengajukan ke pusat customer service slow respont dan tidak ada solusi untuk yg saya keluhkan. saya sering mengajukan pusat bantuan disuruh nunggu 7 hari,saya mengajukan lagi disuruh nunggu lgi 4 hari, saya mengajukan lagi disuruh nunggu 3 hari, dan saya harus bunggu berapa lama lagi?? dan untuk fitur kasir juga tidak bisa digunakan Admin slow respont anjay",1,Negatif
id.dana,ok,5,Positif
id.dana,"udah masuk no HP bener,sandi bener, wajar bener, masih di minta kode otp, no udah hilang aku gmail udah ling jugak, tolong lah dana gak udah kode otp, udah no, pin, wajah udah itu",1,Negatif
id.dana,sangat bagus dan mudah di gunakan aplikasi dana nya,5,Positif
id.dana,"pindah akun sendiri aj bertele2. udh ke email. di suruh ke diana, udh ke diana sama aj gk bisa juga pdhal akun sendiri. ribet",1,Negatif
id.dana,jos,5,Positif
id.dana,sangat memuaskan aplikasi dana,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,ok lah,5,Positif
id.dana,"aplikasinya sangat membantu, 👍👍👍👍👍",5,Positif
